Rocky,Arthur Tovey
Some Like It Hot,Arthur Tovey
The Sting,Arthur Tovey
To Kill a Mockingbird,Arthur Tovey
Witness for the Prosecution,Arthur Tovey
Citizen Kane,Arthur Yeoman
The Treasure of the Sierra Madre,Arturo Soto Rangel
Amélie,Artus de Penguern
Schindler's List,Artus-Maria Matthiessen
3 Idiots,Arun Bali
The Grand Budapest Hotel,Arwin Lobedann
Drishyam,Ashish Warang
Catch Me If You Can,Ashley Cohen
Gone Girl,Ashley Didion
12 Years a Slave,Ashley Dyke
"Monsters, Inc.",Ashley Edner
How to Train Your Dragon,Ashley Jensen
The Help,Ashley Johnson
Heat,Ashley Judd
Spider-Man: Across the Spider-Verse,Ashley London
Harry Potter and the Deathly Hallows: Part 2,Ashley McGuire
The Wolf of Wall Street,Ashley Springer
Django Unchained,Ashley Toman
The Wolf of Wall Street,Ashlie Atkinson
Logan,Ashlyn Casalegno
Dead Poets Society,Ashton W. Richards
The Big Lebowski,Asia Carrera
Incendies,Asriah Nijres
Mr. Smith Goes to Washington,Astrid Allwyn
Django Unchained,Ato Essandoh
Spider-Man: Across the Spider-Verse,Atsuko Okatsuka
Grave of the Fireflies,Atsuo Omotem
Howl's Moving Castle,Atsushi Takeya
Ikiru,Atsushi Watanabe
Seven Samurai,Atsushi Watanabe
Yojimbo,Atsushi Watanabe
"The Good, the Bad and the Ugly",Attilio Dottesio
3 Idiots,Atul Tiwari
A Clockwork Orange,Aubrey Morris
To Kill a Mockingbird,Audrey Betz
The Intouchables,Audrey Fleurot
One Flew Over the Cuckoo's Nest,Audrey Landers
Amélie,Audrey Tautou
The Departed,Audrie Neenan
The Lord of the Rings: The Two Towers,Augie Davis
Inglourious Basterds,August Diehl
Downfall,August Schmölzer
Schindler's List,August Schmölzer
Rush,Augusto Dall'Ara
The Help,Aunjanue Ellis-Taylor
Apocalypse Now,Aurore Clément
One Flew Over the Cuckoo's Nest,Aurore Clément
City Lights,Austen Jewell
Top Gun: Maverick,Austin Bowerman
Gran Torino,Austin Douglas Smith
Snatch,Austin Drage
The Wolf of Wall Street,Austin Farwell
A Beautiful Mind,Austin Pendleton
Finding Nemo,Austin Pendleton
12 Years a Slave,Austin Purnell
Hamilton,Austin Smith
Whiplash,Austin Stowell
Scarface,Ava Lazar
Avengers: Endgame,Ava Russo
American History X,Avery Brooks
The Sting,Avon Long
Monty Python and the Holy Grail,Avril Stewart
"The Good, the Bad and the Ugly",Axel Darna
The Pianist,Axel Prahl
The Wolf of Wall Street,Aya Cash
Like Stars on Earth,Ayaan
Grave of the Fireflies,Ayano Shiraishi
Klaus,Ayden Soria
The Father,Ayesha Dharker
Whiplash,Ayinde Vaughan
Ford v Ferrari,Aylam Orian
Jaws,Ayn Ruymen
Spider-Man: Across the Spider-Verse,Ayo Edebiri
"The Good, the Bad and the Ugly",Aysanoa Runachagua
Gone with the Wind,Azarene Rogers
Spider-Man: No Way Home,B. Clutch Dunlap
Inglourious Basterds,B.J. Novak
A Separation,Babak Karimi
City of God,Babu Santana
Incendies,Bader Alami
Dangal,Badrul Islam
The Handmaiden,Bae Il-hyuck
Memories of Murder,Baek Bong-ki
Parasite,Baek Seung-hwan
Children of Heaven,Bahare Seddiqi
A Separation,Bahareh Riahi
The Green Mile,Bailey Drucker
Klaus,Bailey Rae Fenderson
Fargo,Bain Boehlke
"Lock, Stock and Two Smoking Barrels",Bal Jusar
Groundhog Day,Barbara Ann Grimes
All About Eve,Barbara Bates
Vertigo,Barbara Bel Geddes
Amadeus,Barbara Bryne
Singin' in the Rain,Barbara Carroll
Lawrence of Arabia,Barbara Cole
Aliens,Barbara Coles
Some Like It Hot,Barbara Drew
Before Sunrise,Barbara Klebel
In the Name of the Father,Barbara Mulcahy
Gone with the Wind,Barbara O'Neil
The Secret in Their Eyes,Bárbara Palladino
The Gold Rush,Barbara Pierce
The Terminator,Barbara Powers
Double Indemnity,Barbara Stanwyck
The Dark Knight Rises,Barbara Vincent
All About Eve,Barbara White
American History X,Barbie Marie
Scarface,Barclay DeVeau
Good Will Hunting,Barna Moricz
The Grapes of Wrath,Barney Gilmore
Fight Club,Baron Jay
Your Name.,Baron Yamazaki
A Clockwork Orange,Barrie Cookson
The Lord of the Rings: The Two Towers,Barrie M. Osborne
There Will Be Blood,Barry Bruce
No Country for Old Men,Barry Corbin
American Beauty,Barry Del Sherman
There Will Be Blood,Barry Del Sherman
The Shining,Barry Dennen
Finding Nemo,Barry Humphries
Mary and Max,Barry Humphries
Barry Lyndon,Barry Jackson
On the Waterfront,Barry Macollum
Braveheart,Barry McGovern
The Shining,Barry Nelson
Casablanca,Barry Norton
Saving Private Ryan,Barry Pepper
The Green Mile,Barry Pepper
The Wolf of Wall Street,Barry Rothbart
To Kill a Mockingbird,Barry Seltzer
Lawrence of Arabia,Barry Warren
Into the Wild,Bart the Bear II
The Exorcist,Barton Heyman
The Exorcist,Barton Lane
The Treasure of the Sierra Madre,Barton MacLane
Top Gun: Maverick,Bashir Salahuddin
Lawrence of Arabia,Basil Dignam
Platoon,Basile Achara
The Lives of Others,Bastian Trost
Hachi: A Dog's Tale,Bates Wilder
Shutter Island,Bates Wilder
Once Upon a Time in America,Baxter Harris
Logan,Baxter Humby
Incendies,Baya Belal
North by Northwest,Baynes Barron
Avengers: Endgame,Bazlo LeClair
Jurassic Park,BD Wong
Toy Story 3,Bea Miller
Inglourious Basterds,Bea-Marie Rück
Schindler's List,Beata Deskur
Schindler's List,Beata Paluch
Schindler's List,Beata Rybotycka
In the Name of the Father,Beatie Edney
Mr. Smith Goes to Washington,Beatrice Curtis
Singin' in the Rain,Beatrice Gray
The Exorcist,Beatrice Hunter
Schindler's List,Béatrice Macola
Cinema Paradiso,Beatrice Palme
The Dark Knight,Beatrice Rosen
Network,Beatrice Straight
Taxi Driver,Beau Kayser
There Will Be Blood,Beau Smith
Goodfellas,Beau Starr
Hachi: A Dog's Tale,Becki Dennis
Monty Python and the Holy Grail,Bee Duffell
Gran Torino,Bee Vang
Heat,Begonya Plaza
Children of Heaven,Behzad Rafi
Inglourious Basterds,Bela B.
The Matrix,Belinda McClory
Django Unchained,Belinda Owino
Chinatown,Belinda Palmer
Jaws,Belle McDonald
Gone Girl,Ben Affleck
Good Will Hunting,Ben Affleck
Blade Runner,Ben Astar
The Lord of the Rings: The Two Towers,Ben Barrington
The Lord of the Rings: The Fellowship of the Ring,Ben Britton
The Lord of the Rings: The Two Towers,Ben Britton
WALL·E,Ben Burtt
Unforgiven,Ben Cardinal
Requiem for a Dream,Ben Cohen
Ford v Ferrari,Ben Collins
The Dark Knight Rises,Ben Cornish
The Best Years of Our Lives,Ben Erway
The Lord of the Rings: The Fellowship of the Ring,Ben Fransham
The Lord of the Rings: The Two Towers,Ben Fransham
Scarface,Ben Frommer
The Big Lebowski,Ben Gazzara
The Grapes of Wrath,Ben Hall
The Pianist,Ben Harlan
Joker,Ben Heyman
The Grand Budapest Hotel,Ben Howard
Schindler's List,Ben Kingsley
Shutter Island,Ben Kingsley
The Wolf of Wall Street,Ben Leasure
The Dark Knight Rises,Ben Mendelsohn
V for Vendetta,Ben Miles
Hacksaw Ridge,Ben Mingay
Hacksaw Ridge,Ben O'Toole
V for Vendetta,Ben Posener
The Lord of the Rings: The Fellowship of the Ring,Ben Price
Avengers: Endgame,Ben Pronsky
Spider-Man: Across the Spider-Verse,Ben Pronsky
The Wolf of Wall Street,Ben Rameaka
Pirates of the Caribbean: The Curse of the Black Pearl,Ben Roberts
The Dark Knight Rises,Ben Roethlisberger
Avengers: Endgame,Ben Sakamoto
Requiem for a Dream,Ben Shenkman
Mad Max: Fury Road,Ben Smith-Petersen
Finding Nemo,Ben Stanton
Mr. Smith Goes to Washington,Ben Taggart
The Wolf of Wall Street,Ben Van Bergen
Spider-Man: No Way Home,Ben VanderMey
Forrest Gump,Ben Waddel
Joker,Ben Warheit
Pirates of the Caribbean: The Curse of the Black Pearl,Ben Wilson
Judgment at Nuremberg,Ben Wright
The Sound of Music,Ben Wright
Witness for the Prosecution,Ben Wright
Harry Potter and the Deathly Hallows: Part 2,Benedict Clarke
12 Years a Slave,Benedict Cumberbatch
1917,Benedict Cumberbatch
Avengers: Endgame,Benedict Cumberbatch
Avengers: Infinity War,Benedict Cumberbatch
Spider-Man: No Way Home,Benedict Cumberbatch
Hacksaw Ridge,Benedict Hardie
Avengers: Endgame,Benedict Wong
Avengers: Infinity War,Benedict Wong
Spider-Man: No Way Home,Benedict Wong
The Seventh Seal,Bengt Ekerot
The Seventh Seal,Bengt Gillberg
Avengers: Infinity War,Benicio del Toro
Snatch,Benicio del Toro
The Usual Suspects,Benicio del Toro
Catch Me If You Can,Benita Krista Nall
Million Dollar Baby,Benito Martinez
For a Few Dollars More,Benito Stefanelli
"The Good, the Bad and the Ugly",Benito Stefanelli
1917,Benjamin Adams
The Intouchables,Benjamin Baroche
Coco,Benjamin Bratt
Interstellar,Benjamin Hardy
Ford v Ferrari,Benjamin Rigby
Witness for the Prosecution,Benjie Bancroft
The Seventh Seal,Benkt-Åke Benktsson
Harry Potter and the Deathly Hallows: Part 2,Benn Northover
Fight Club,Bennie Moore
Rear Window,Benny Bartlett
The Apartment,Benny Burt
Citizen Kane,Benny Rubin
Oppenheimer,Benny Safdie
La haine,Benoît Magimel
Goodfellas,Berlinda Tolbert
The Elephant Man,Bernadette Milnes
The 400 Blows,Bernard Abbou
The Exorcist,Bernard Eismann
The Great Dictator,Bernard Gorcey
Barry Lyndon,Bernard Hepton
The Lord of the Rings: The Return of the King,Bernard Hill
The Lord of the Rings: The Two Towers,Bernard Hill
Braveheart,Bernard Horsfall
Judgment at Nuremberg,Bernard Kates
The Matrix,Bernard Ledger
The Third Man,Bernard Lee
Life of Brian,Bernard McKenna
In the Name of the Father,Bernard Pellegrinetti
Network,Bernard Pollock
Coco,Bernardo Cubria
Platoon,Bernardo Manalili
Das Boot,Bernd Tauber
The Grand Budapest Hotel,Bernhard Kremser
Raging Bull,Bernie Allen
La haine,Bernie Bonvoisin
The Best Years of Our Lives,Bert Conway
Singin' in the Rain,Bert Davidson
Paths of Glory,Bert Freed
It's a Wonderful Life,Bert Howard
The Wizard of Oz,Bert Lahr
Citizen Kane,Bert LeBaron
Citizen Kane,Bert Moorhouse
It's a Wonderful Life,Bert Moorhouse
Mr. Smith Goes to Washington,Bert Moorhouse
The Great Dictator,Bert Moorhouse
It Happened One Night,Bert Scott
It Happened One Night,Bert Starkey
Citizen Kane,Bert Stevens
Judgment at Nuremberg,Bert Stevens
North by Northwest,Bert Stevens
Some Like It Hot,Bert Stevens
The Best Years of Our Lives,Bert Stevens
The Sound of Music,Bert Stevens
Witness for the Prosecution,Bert Stevens
The Usual Suspects,Bert Williams
Harry Potter and the Deathly Hallows: Part 2,Bertie Gilbert
The Seventh Seal,Bertil Anderberg
The Elephant Man,Beryl Hicks
All About Eve,Bess Flowers
Dial M for Murder,Bess Flowers
Double Indemnity,Bess Flowers
It Happened One Night,Bess Flowers
Judgment at Nuremberg,Bess Flowers
North by Northwest,Bess Flowers
Rear Window,Bess Flowers
Singin' in the Rain,Bess Flowers
Vertigo,Bess Flowers
Witness for the Prosecution,Bess Flowers
The Terminator,Bess Motta
Mr. Smith Goes to Washington,Bess Wade
The Gold Rush,Bess Wade
It's a Wonderful Life,Beth Belden
No Country for Old Men,Beth Grant
Mary and Max,Bethany Whitmore
Sherlock Jr.,Betsy Ann Hisle
Singin' in the Rain,Bette Arlen
All About Eve,Bette Davis
Schindler's List,Bettina Kupfer
Downfall,Bettina Redlich
The Lord of the Rings: The Fellowship of the Ring,Betty Adams
Die Hard,Betty Carvalho
Singin' in the Rain,Betty Erbes
Double Indemnity,Betty Farrington
Singin' in the Rain,Betty Hannon
Léon: The Professional,Betty Miller
The Gold Rush,Betty Morrissey
The Gold Rush,Betty Pierce
Singin' in the Rain,Betty Scott
Singin' in the Rain,Betty Van Allen
The Kid,Beulah Bains
It's a Wonderful Life,Beulah Bondi
Mr. Smith Goes to Washington,Beulah Bondi
Some Like It Hot,Beulah Christian
Chinatown,Beulah Quo
Unforgiven,Beverley Elliott
American History X,Beverly D'Angelo
Jaws,Beverly Powers
L.A. Confidential,Beverly Sharpe
Singin' in the Rain,Beverly Thomas
Singin' in the Rain,Beverly Thompson
Some Like It Hot,Beverly Wills
Casablanca,Bhogwan Singh
Persona,Bibi Andersson
The Seventh Seal,Bibi Andersson
Wild Strawberries,Bibi Andersson
Before Sunrise,Bilge Jeschim
Casino,Bill Allison
Rocky,Bill Baldwin
The Apartment,Bill Baldwin
Gone Girl,Bill Blair
The Shawshank Redemption,Bill Bolender
Requiem for a Dream,Bill Buell
Network,Bill Burrows
12 Years a Slave,Bill Camp
Joker,Bill Camp
North by Northwest,Bill Catching
Singin' in the Rain,Bill Chatham
The Dark Knight Rises,Bill Cowher
The Silence of the Lambs,Bill Dalzell
"Monsters, Inc.",Bill Farmer
Ratatouille,Bill Farmer
The Incredibles,Bill Farmer
The Iron Giant,Bill Farmer
Toy Story,Bill Farmer
Apocalypse Now,Bill Graham
The Green Mile,Bill Gratton
Inside Out,Bill Hader
Raging Bull,Bill Hanrahan
Finding Nemo,Bill Hunter
Interstellar,Bill Irwin
The Sound of Music,Bill Lee
Singin' in the Rain,Bill Lewin
Die Hard,Bill Marcus
Die Hard,Bill Margolin
Raging Bull,Bill Mazer
Heat,Bill McIntosh
The Green Mile,Bill McKinney
The Silence of the Lambs,Bill Miller
Taxi Driver,Bill Minkin
Braveheart,Bill Murdoch
Groundhog Day,Bill Murray
The Grand Budapest Hotel,Bill Murray
Aliens,Bill Paxton
The Terminator,Bill Paxton
Forrest Gump,Bill Roberson
Dead Poets Society,Bill Rowe
The Terminator,Bill W. Richmond
To Kill a Mockingbird,Bill Walker
2001: A Space Odyssey,Bill Weston
The Grapes of Wrath,Bill Wolfe
Hacksaw Ridge,Bill Young
The Matrix,Bill Young
The Wizard of Oz,Billie Burke
V for Vendetta,Billie Cook
The Shining,Billie Gibson
Taxi Driver,Billie Perkins
Rebecca,Billy Bevan
The Wizard of Oz,Billy Bletcher
The Lord of the Rings: The Fellowship of the Ring,Billy Boyd
The Lord of the Rings: The Return of the King,Billy Boyd
The Lord of the Rings: The Two Towers,Billy Boyd
Barry Lyndon,Billy Boyle
Green Book,Billy Breed
In the Name of the Father,Billy Byrne
Gone with the Wind,Billy Cook
Spotlight,Billy Crudup
"Monsters, Inc.",Billy Crystal
The Wizard of Oz,Billy Curtis
Gladiator,Billy Dowd
It Happened One Night,Billy Engle
The Best Years of Our Lives,Billy Engle
The Great Dictator,Billy Gilbert
Some Like It Hot,Billy Gray
The Incredibles,Billy Guardino
Indiana Jones and the Last Crusade,Billy J. Mitchell
The Lord of the Rings: The Fellowship of the Ring,Billy Jackson
The Lord of the Rings: The Return of the King,Billy Jackson
The Lord of the Rings: The Two Towers,Billy Jackson
Goodfellas,Billy L. Sullivan
Mr. Smith Goes to Washington,Billy Lechner
Double Indemnity,Billy Mitchell
12 Angry Men,Billy Nelson
1917,Billy Postlethwaite
Trainspotting,Billy Riddoch
Rocky,Billy Sands
The Departed,Billy Smith
Raging Bull,Billy Varga
Mr. Smith Goes to Washington,Billy Watson
Mr. Smith Goes to Washington,Billy Wayne
Some Like It Hot,Billy Wayne
It Happened One Night,Billy West
Back to the Future,Billy Zane
Some Like It Hot,Bing Conley
Pather Panchali,Binoy Mukherjee
Downfall,Birgit Minichmayr
The Grand Budapest Hotel,Birgit Müller
The Hunt,Birgit Petersen
The Hunt,Bjarne Henriksen
Wild Strawberries,Björn Bjelfvenstam
The Wolf of Wall Street,Blago Simon
Aliens,Blain Fairman
Unforgiven,Blair Haynes
Avengers: Infinity War,Blair Jasin
The Lord of the Rings: The Fellowship of the Ring,Blair Morton
The Truman Show,Blair Slater
Joker,Blaise Corrigan
12 Years a Slave,Blake Burt
Toy Story 3,Blake Clark
The Best Years of Our Lives,Blake Edwards
Hachi: A Dog's Tale,Blake Friedman
Gone Girl,Blake Sheldon
Coco,Blanca Araceli
It Happened One Night,Blanche Friderici
Mr. Smith Goes to Washington,Blanche Payson
It Happened One Night,Blanche Rose
The Kid,Bliss Chevalier
Gone with the Wind,Blue Washington
Apocalypse Now,Bo Byers
Goodfellas,Bo Dietl
The Wolf of Wall Street,Bo Dietl
Inglourious Basterds,Bo Svenson
Raging Bull,Bob Aaron
Goodfellas,Bob Altman
The Grand Budapest Hotel,Bob Balaban
There Will Be Blood,Bob Bell
Finding Nemo,Bob Bergen
"Monsters, Inc.",Bob Bergen
The Incredibles,Bob Bergen
The Iron Giant,Bob Bergen
Up,Bob Bergen
WALL·E,Bob Bergen
The Lord of the Rings: The Fellowship of the Ring,Bob Blackwell
There Will Be Blood,Bob Bock
The Sixth Sense,Bob Bowersox
L.A. Confidential,Bob Clendenin
Se7en,Bob Collins
Rush,Bob Constanduros
Raging Bull,Bob Evan Collins
Chinatown,Bob Golden
Goodfellas,Bob Golub
The Shawshank Redemption,Bob Gunton
Forrest Gump,Bob Harks
Raging Bull,Bob Harks
Forrest Gump,Bob Hope
Die Hard,Bob Jennings
Taxi Driver,Bob Maroff
It's a Wonderful Life,Bob O'Connor
Blade Runner,Bob Okazaki
Platoon,Bob Orwig
Jurassic Park,Bob Peck
Forrest Gump,Bob Penny
Finding Nemo,Bob Peterson
"Monsters, Inc.",Bob Peterson
The Incredibles,Bob Peterson
Toy Story 3,Bob Peterson
Up,Bob Peterson
The Grapes of Wrath,Bob Reeves
The Terminator,Bob Ritchie
"Monsters, Inc.",Bob Scott
The Incredibles,Bob Scott
Up,Bob Scott
Aliens,Bob Sherman
Fight Club,Bob Stephenson
Se7en,Bob Stephenson
Top Gun: Maverick,Bob Stephenson
Citizen Kane,Bob Terry
12 Years a Slave,Bob Walker
Mr. Smith Goes to Washington,Bob Walker
2001: A Space Odyssey,Bob Wilyman
Harry Potter and the Deathly Hallows: Part 2,Bob Yves Van Hellenberg Hubar
Modern Times,Bobby Barber
To Kill a Mockingbird,Bobby Barber
Finding Nemo,Bobby Block
"Monsters, Inc.",Bobby Edner
Some Like It Hot,Bobby Gilbert
Avengers: Infinity War,Bobby James
North by Northwest,Bobby Johnson
Mr. Smith Goes to Washington,Bobby Larson
Inside Out,Bobby Moynihan
Forrest Gump,Bobby Richardson
Raging Bull,Bobby Rings
Singin' in the Rain,Bobby Watson
L.A. Confidential,Bodie Newcomb
Downfall,Bohdan Graczyk
The Grand Budapest Hotel,Bohumil Váchal
Ikiru,Bokuzen Hidari
Seven Samurai,Bokuzen Hidari
Alien,Bolaji Badejo
Capernaum,Boluwatife Treasure Bankole
3 Idiots,Boman Irani
Million Dollar Baby,Boni Yanagisawa
Forrest Gump,Bonnie Ann Burgess
Ford v Ferrari,Bonnie Antonini
Die Hard,Bonnie Bedelia
"Monsters, Inc.",Bonnie Hunt
The Green Mile,Bonnie Hunt
Toy Story 3,Bonnie Hunt
Harry Potter and the Deathly Hallows: Part 2,Bonnie Wright
No Country for Old Men,Boots Southerland
The Pianist,Borys Szyc
In the Name of the Father,Bosco Hogan
The 400 Blows,Bouchon
Gone Girl,Boyd Holbrook
Logan,Boyd Holbrook
Heat,Brad Baldridge
Ford v Ferrari,Brad Beyer
Ratatouille,Brad Bird
The Incredibles,Brad Bird
Pulp Fiction,Brad Blumenthal
Spotlight,Brad Borbridge
There Will Be Blood,Brad Carr
Platoon,Brad Cassini
One Flew Over the Cuckoo's Nest,Brad Dourif
The Lord of the Rings: The Return of the King,Brad Dourif
The Lord of the Rings: The Two Towers,Brad Dourif
Finding Nemo,Brad Garrett
Ratatouille,Brad Garrett
Terminator 2: Judgment Day,Brad Jacobowitz
Prisoners,Brad James
Aladdin,Brad Kane
Ratatouille,Brad Lewis
The Incredibles,Brad Lewis
Jurassic Park,Brad M. Bucklin
Ford v Ferrari,Brad McCabe
12 Years a Slave,Brad Pitt
Fight Club,Brad Pitt
Inglourious Basterds,Brad Pitt
Se7en,Brad Pitt
Snatch,Brad Pitt
The Terminator,Brad Rearden
The Sting,Brad Sullivan
Room,Brad Wietersen
1917,Bradley Connor
Avengers: Endgame,Bradley Cooper
Avengers: Infinity War,Bradley Cooper
Indiana Jones and the Last Crusade,Bradley Gregg
Stand by Me,Bradley Gregg
Finding Nemo,Bradley Trevor Greive
The Battle of Algiers,Brahim Hadjadj
Casablanca,Brandon Beach
Judgment at Nuremberg,Brandon Beach
North by Northwest,Brandon Beach
Some Like It Hot,Brandon Beach
Witness for the Prosecution,Brandon Beach
Catch Me If You Can,Brandon Keener
The Dark Knight,Brandon Lambdin
Logan,Brandon Melendy
No Country for Old Men,Brandon Smith
